NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_52H_DN	GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_52H_DN		200	0.2014906	0.916531	0.63235295	0.9303906	1.0	3902	tags=16%, list=11%, signal=17%	
WP_PKCGAMMA_CALCIUM_SIGNALING_PATHWAY_IN_ATAXIA	WP_PKCGAMMA_CALCIUM_SIGNALING_PATHWAY_IN_ATAXIA		22	0.26290038	0.91647214	0.5991091	0.9301879	1.0	6162	tags=27%, list=18%, signal=33%	
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE		53	0.22360195	0.9163087	0.62033194	0.930233	1.0	7196	tags=28%, list=21%, signal=36%	
REACTOME_DAP12_INTERACTIONS	REACTOME_DAP12_INTERACTIONS		40	0.3020433	0.9162722	0.5637066	0.9299501	1.0	9873	tags=33%, list=29%, signal=45%	
CHESLER_BRAIN_HIGHEST_GENETIC_VARIANCE	CHESLER_BRAIN_HIGHEST_GENETIC_VARIANCE		38	0.2276861	0.9162445	0.61605203	0.92963755	1.0	4972	tags=21%, list=14%, signal=25%	
REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN	REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN		18	0.2868341	0.9161581	0.5504762	0.92948544	1.0	8077	tags=33%, list=23%, signal=43%	
GSE16386_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_6H_DN	GSE16386_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_6H_DN		198	0.19240098	0.9160089	0.6513158	0.92951536	1.0	7124	tags=26%, list=21%, signal=33%	
GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_24H_CD8_T_CELL_UP	GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_24H_CD8_T_CELL_UP		199	0.19661318	0.91576767	0.5958763	0.92976665	1.0	2762	tags=13%, list=8%, signal=14%	
KEGG_OLFACTORY_TRANSDUCTION	KEGG_OLFACTORY_TRANSDUCTION		275	0.19822301	0.9157376	0.583501	0.9294572	1.0	9878	tags=35%, list=29%, signal=48%	
GSE2585_CTEC_VS_MTEC_THYMUS_DN	GSE2585_CTEC_VS_MTEC_THYMUS_DN		199	0.21763508	0.915725	0.58458245	0.9291033	1.0	6331	tags=23%, list=18%, signal=28%	
GSE17721_LPS_VS_GARDIQUIMOD_16H_BMDC_DN	GSE17721_LPS_VS_GARDIQUIMOD_16H_BMDC_DN		199	0.1809307	0.91551685	0.599182	0.9292819	1.0	7065	tags=24%, list=20%, signal=30%	
GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY40_DN	GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY40_DN		200	0.18998542	0.91550773	0.583878	0.9289219	1.0	2791	tags=12%, list=8%, signal=12%	
KYNG_DNA_DAMAGE_BY_4NQO	KYNG_DNA_DAMAGE_BY_4NQO		36	0.25332648	0.9146485	0.5847107	0.93087953	1.0	5795	tags=25%, list=17%, signal=30%	
CHESLER_BRAIN_HIGHEST_EXPRESSION	CHESLER_BRAIN_HIGHEST_EXPRESSION		42	0.221715	0.9145461	0.6117647	0.9307618	1.0	5355	tags=19%, list=15%, signal=23%	
WP_SPLICING_FACTOR_NOVA_REGULATED_SYNAPTIC_PROTEINS	WP_SPLICING_FACTOR_NOVA_REGULATED_SYNAPTIC_PROTEINS		42	0.28130123	0.9142442	0.5462185	0.93117714	1.0	6515	tags=29%, list=19%, signal=35%	
CONRAD_STEM_CELL	CONRAD_STEM_CELL		39	0.24215458	0.9141952	0.622807	0.9309181	1.0	6461	tags=26%, list=19%, signal=31%	
GSE24814_STAT5_KO_VS_WT_PRE_BCELL_UP	GSE24814_STAT5_KO_VS_WT_PRE_BCELL_UP		194	0.21154761	0.9141409	0.6145374	0.9306888	1.0	4136	tags=18%, list=12%, signal=20%	
GSE17721_0.5H_VS_4H_PAM3CSK4_BMDC_DN	GSE17721_0.5H_VS_4H_PAM3CSK4_BMDC_DN		200	0.19351996	0.91381204	0.57637477	0.9311918	1.0	9261	tags=32%, list=27%, signal=43%	
GSE19888_ADENOSINE_A3R_INH_VS_INH_PRETREAT_AND_ACT_WITH_TCELL_MEMBRANES_MAST_CELL_DN	GSE19888_ADENOSINE_A3R_INH_VS_INH_PRETREAT_AND_ACT_WITH_TCELL_MEMBRANES_MAST_CELL_DN		197	0.21364549	0.9137388	0.64615387	0.9309931	1.0	5330	tags=24%, list=15%, signal=28%	
SASAKI_ADULT_T_CELL_LEUKEMIA	SASAKI_ADULT_T_CELL_LEUKEMIA		167	0.19487941	0.91369015	0.5676768	0.93073225	1.0	6929	tags=23%, list=20%, signal=29%	
REACTOME_SYNDECAN_INTERACTIONS	REACTOME_SYNDECAN_INTERACTIONS		27	0.3296199	0.91368484	0.56236786	0.9303658	1.0	9098	tags=41%, list=26%, signal=55%	
GSE40685_TREG_VS_FOXP3_KO_TREG_PRECURSOR_DN	GSE40685_TREG_VS_FOXP3_KO_TREG_PRECURSOR_DN		199	0.23483081	0.9135071	0.5242915	0.93044823	1.0	7987	tags=26%, list=23%, signal=33%	
GSE18893_TCONV_VS_TREG_24H_CULTURE_UP	GSE18893_TCONV_VS_TREG_24H_CULTURE_UP		200	0.19274442	0.9134553	0.6038544	0.9301943	1.0	5033	tags=19%, list=15%, signal=22%	
DELYS_THYROID_CANCER_UP	DELYS_THYROID_CANCER_UP		444	0.22292694	0.91319686	0.55627704	0.93048877	1.0	6045	tags=22%, list=17%, signal=27%	
IWANAGA_CARCINOGENESIS_BY_KRAS_DN	IWANAGA_CARCINOGENESIS_BY_KRAS_DN		121	0.19253589	0.91310537	0.6216216	0.9303391	1.0	5913	tags=21%, list=17%, signal=26%	
GSE5099_CLASSICAL_M1_VS_ALTERNATIVE_M2_MACROPHAGE_DN	GSE5099_CLASSICAL_M1_VS_ALTERNATIVE_M2_MACROPHAGE_DN		188	0.18268563	0.9130647	0.6070686	0.9300756	1.0	3034	tags=14%, list=9%, signal=15%	
GSE22611_UNSTIM_VS_2H_MDP_STIM_NOD2_TRANSDUCED_HEK293T_CELL_DN	GSE22611_UNSTIM_VS_2H_MDP_STIM_NOD2_TRANSDUCED_HEK293T_CELL_DN		197	0.18880206	0.9128219	0.62979686	0.9303676	1.0	7292	tags=25%, list=21%, signal=31%	
GSE5142_HTERT_TRANSDUCED_VS_CTRL_CD8_TCELL_LATE_PASSAGE_CLONE_UP	GSE5142_HTERT_TRANSDUCED_VS_CTRL_CD8_TCELL_LATE_PASSAGE_CLONE_UP		200	0.23032661	0.91272515	0.5613682	0.93023133	1.0	10286	tags=37%, list=30%, signal=52%	
GSE16450_CTRL_VS_IFNA_12H_STIM_MATURE_NEURON_CELL_LINE_UP	GSE16450_CTRL_VS_IFNA_12H_STIM_MATURE_NEURON_CELL_LINE_UP		199	0.20045917	0.91270226	0.6403509	0.92990696	1.0	4815	tags=19%, list=14%, signal=21%	
LEE_CALORIE_RESTRICTION_NEOCORTEX_UP	LEE_CALORIE_RESTRICTION_NEOCORTEX_UP		67	0.22632904	0.9125841	0.58985204	0.92982745	1.0	4343	tags=18%, list=13%, signal=20%	
GSE19401_RETINOIC_ACID_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_UP	GSE19401_RETINOIC_ACID_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_UP		194	0.20642547	0.9125676	0.56236327	0.9294894	1.0	3772	tags=16%, list=11%, signal=18%	
GSE4811_CLASSSICALY_ACTIVATED_VS_TYPE_2_ACTIVATED_MACROPHAGE_DN	GSE4811_CLASSSICALY_ACTIVATED_VS_TYPE_2_ACTIVATED_MACROPHAGE_DN		200	0.20545332	0.9125587	0.65524626	0.92912966	1.0	5273	tags=21%, list=15%, signal=25%	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE		199	0.23189163	0.9125456	0.5199203	0.92878085	1.0	8358	tags=29%, list=24%, signal=38%	
GSE7460_TCONV_VS_TREG_THYMUS_UP	GSE7460_TCONV_VS_TREG_THYMUS_UP		199	0.18788657	0.9124929	0.59381896	0.92853546	1.0	4093	tags=15%, list=12%, signal=16%	
WANG_RESPONSE_TO_FORSKOLIN_UP	WANG_RESPONSE_TO_FORSKOLIN_UP		22	0.2710828	0.9124464	0.5508982	0.92828983	1.0	7547	tags=32%, list=22%, signal=41%	
KAECH_NAIVE_VS_MEMORY_CD8_TCELL_DN	KAECH_NAIVE_VS_MEMORY_CD8_TCELL_DN		200	0.2060194	0.91234535	0.575	0.92819667	1.0	5779	tags=21%, list=17%, signal=24%	
GSE24634_TEFF_VS_TCONV_DAY5_IN_CULTURE_UP	GSE24634_TEFF_VS_TCONV_DAY5_IN_CULTURE_UP		200	0.24223797	0.9122331	0.52566737	0.92813075	1.0	6417	tags=25%, list=19%, signal=30%	
GSE13306_TREG_VS_TCONV_SPLEEN_DN	GSE13306_TREG_VS_TCONV_SPLEEN_DN		198	0.18210152	0.9121265	0.6097046	0.9280698	1.0	4418	tags=16%, list=13%, signal=18%	
ST_INTEGRIN_SIGNALING_PATHWAY	ST_INTEGRIN_SIGNALING_PATHWAY		82	0.22179206	0.91177946	0.5579399	0.9286216	1.0	7196	tags=27%, list=21%, signal=34%	
GSE26030_UNSTIM_VS_RESTIM_TH17_DAY5_POST_POLARIZATION_DN	GSE26030_UNSTIM_VS_RESTIM_TH17_DAY5_POST_POLARIZATION_DN		197	0.19537511	0.91171485	0.57057655	0.9284375	1.0	2733	tags=13%, list=8%, signal=14%	
WALLACE_PROSTATE_CANCER_RACE_UP	WALLACE_PROSTATE_CANCER_RACE_UP		302	0.2878854	0.9117035	0.53346455	0.9280861	1.0	11040	tags=40%, list=32%, signal=58%	
GSE9988_ANTI_TREM1_VS_VEHICLE_TREATED_MONOCYTES_UP	GSE9988_ANTI_TREM1_VS_VEHICLE_TREATED_MONOCYTES_UP		194	0.21932033	0.911606	0.56969696	0.92797107	1.0	6355	tags=23%, list=18%, signal=28%	
PUJANA_XPRSS_INT_NETWORK	PUJANA_XPRSS_INT_NETWORK		168	0.26746377	0.9115945	0.5260116	0.9276259	1.0	8528	tags=33%, list=25%, signal=44%	
GSE21380_NON_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_UP	GSE21380_NON_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_UP		198	0.20917703	0.9113671	0.5927602	0.92787707	1.0	7004	tags=25%, list=20%, signal=31%	
GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_MATURE_NEURON_CELL_LINE_UP	GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_MATURE_NEURON_CELL_LINE_UP		199	0.18236393	0.91132337	0.6430155	0.9276064	1.0	5011	tags=18%, list=14%, signal=20%	
GSE10239_MEMORY_VS_KLRG1INT_EFF_CD8_TCELL_UP	GSE10239_MEMORY_VS_KLRG1INT_EFF_CD8_TCELL_UP		197	0.19237514	0.9112595	0.5888651	0.92738974	1.0	7121	tags=25%, list=21%, signal=32%	
BARRIER_COLON_CANCER_RECURRENCE_UP	BARRIER_COLON_CANCER_RECURRENCE_UP		42	0.24285127	0.9109989	0.566879	0.9277085	1.0	5850	tags=21%, list=17%, signal=26%	
GSE11924_TFH_VS_TH1_CD4_TCELL_DN	GSE11924_TFH_VS_TH1_CD4_TCELL_DN		200	0.19752978	0.9108875	0.58264464	0.9276238	1.0	6262	tags=23%, list=18%, signal=27%	
GSE16385_IFNG_TNF_VS_ROSIGLITAZONE_STIM_MACROPHAGE_UP	GSE16385_IFNG_TNF_VS_ROSIGLITAZONE_STIM_MACROPHAGE_UP		181	0.18348049	0.9108838	0.6326964	0.92726064	1.0	6302	tags=22%, list=18%, signal=26%	
GSE4748_LPS_VS_LPS_AND_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_UP	GSE4748_LPS_VS_LPS_AND_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_UP		194	0.17882633	0.91065323	0.60692465	0.92749804	1.0	7508	tags=23%, list=22%, signal=29%	
WP_BREAST_CANCER_PATHWAY	WP_BREAST_CANCER_PATHWAY		154	0.19824454	0.91041625	0.6332623	0.9277694	1.0	2946	tags=13%, list=9%, signal=14%	
GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_DN	GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_DN		188	0.20374306	0.9103428	0.6224719	0.9275904	1.0	4122	tags=18%, list=12%, signal=20%	
FIGUEROA_AML_METHYLATION_CLUSTER_5_DN	FIGUEROA_AML_METHYLATION_CLUSTER_5_DN		46	0.24862194	0.91018975	0.6082251	0.9276244	1.0	11559	tags=46%, list=33%, signal=68%	
SCHAEFFER_SOX9_TARGETS_IN_PROSTATE_DEVELOPMENT_UP	SCHAEFFER_SOX9_TARGETS_IN_PROSTATE_DEVELOPMENT_UP		21	0.29137227	0.9099361	0.5769231	0.9279228	1.0	2946	tags=19%, list=9%, signal=21%	
REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION	REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION		42	0.246935	0.90986425	0.5600815	0.927736	1.0	7919	tags=31%, list=23%, signal=40%	
YANG_BREAST_CANCER_ESR1_LASER_DN	YANG_BREAST_CANCER_ESR1_LASER_DN		47	0.25888348	0.9096897	0.5641026	0.92783797	1.0	4639	tags=23%, list=13%, signal=27%	
GSE15659_NAIVE_CD4_TCELL_VS_RESTING_TREG_UP	GSE15659_NAIVE_CD4_TCELL_VS_RESTING_TREG_UP		191	0.1851327	0.90960616	0.64615387	0.9276672	1.0	5329	tags=18%, list=15%, signal=22%	
GSE41978_WT_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP	GSE41978_WT_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP		199	0.18559054	0.90954185	0.6284501	0.92745	1.0	4916	tags=17%, list=14%, signal=19%	
DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_DN	DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_DN		84	0.239227	0.90939945	0.556701	0.92742914	1.0	8546	tags=24%, list=25%, signal=32%	
BOYLAN_MULTIPLE_MYELOMA_PCA1_UP	BOYLAN_MULTIPLE_MYELOMA_PCA1_UP		122	0.2569135	0.9092942	0.5527426	0.92733514	1.0	7145	tags=33%, list=21%, signal=41%	
GSE21033_CTRL_VS_POLYIC_STIM_DC_1H_UP	GSE21033_CTRL_VS_POLYIC_STIM_DC_1H_UP		194	0.20432769	0.9092356	0.6177106	0.9271011	1.0	7004	tags=24%, list=20%, signal=30%	
REACTOME_FERTILIZATION	REACTOME_FERTILIZATION		25	0.273556	0.90909755	0.58849555	0.92709494	1.0	8908	tags=40%, list=26%, signal=54%	
GSE32901_TH1_VS_TH17_NEG_CD4_TCELL_UP	GSE32901_TH1_VS_TH17_NEG_CD4_TCELL_UP		128	0.20011279	0.9089618	0.6034115	0.9270926	1.0	5381	tags=20%, list=16%, signal=24%	
GSE411_100MIN_VS_400MIN_IL6_STIM_SOCS3_KO_MACROPHAGE_UP	GSE411_100MIN_VS_400MIN_IL6_STIM_SOCS3_KO_MACROPHAGE_UP		200	0.18716265	0.90886295	0.6036961	0.9269854	1.0	7259	tags=24%, list=21%, signal=30%	
GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_DN	GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_DN		200	0.1898085	0.90885216	0.6123348	0.9266437	1.0	7592	tags=23%, list=22%, signal=29%	
GSE12198_CTRL_VS_HIGH_IL2_STIM_NK_CELL_DN	GSE12198_CTRL_VS_HIGH_IL2_STIM_NK_CELL_DN		200	0.20040716	0.90870994	0.5729387	0.92665064	1.0	6332	tags=21%, list=18%, signal=25%	
GSE3982_NKCELL_VS_TH1_DN	GSE3982_NKCELL_VS_TH1_DN		200	0.22037944	0.9087007	0.5308642	0.9263024	1.0	5694	tags=21%, list=16%, signal=25%	
GSE4142_PLASMA_CELL_VS_MEMORY_BCELL_DN	GSE4142_PLASMA_CELL_VS_MEMORY_BCELL_DN		200	0.20125598	0.9085739	0.5717345	0.92628	1.0	5061	tags=21%, list=15%, signal=24%	
GSE3039_ALPHAALPHA_CD8_TCELL_VS_B1_BCELL_DN	GSE3039_ALPHAALPHA_CD8_TCELL_VS_B1_BCELL_DN		199	0.21438031	0.90848225	0.5708333	0.9261499	1.0	6417	tags=23%, list=19%, signal=28%	
NUMATA_CSF3_SIGNALING_VIA_STAT3	NUMATA_CSF3_SIGNALING_VIA_STAT3		21	0.3059073	0.90840125	0.5896328	0.9259797	1.0	6120	tags=29%, list=18%, signal=35%	
GSE22886_NAIVE_CD8_TCELL_VS_MEMORY_TCELL_UP	GSE22886_NAIVE_CD8_TCELL_VS_MEMORY_TCELL_UP		193	0.18711601	0.90800875	0.64365256	0.92667115	1.0	8087	tags=25%, list=23%, signal=33%	
YAMAZAKI_TCEB3_TARGETS_DN	YAMAZAKI_TCEB3_TARGETS_DN		199	0.19370815	0.90791845	0.5826613	0.92652345	1.0	5847	tags=21%, list=17%, signal=25%	
GSE18893_CTRL_VS_TNF_TREATED_TCONV_24H_DN	GSE18893_CTRL_VS_TNF_TREATED_TCONV_24H_DN		200	0.18380876	0.90766555	0.6310044	0.92678684	1.0	5831	tags=20%, list=17%, signal=24%	
GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_4H_DN	GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_4H_DN		129	0.1971693	0.90756255	0.6321839	0.9266994	1.0	5285	tags=20%, list=15%, signal=24%	
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_2H_DN	GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_2H_DN		179	0.18346077	0.90756047	0.63203466	0.926331	1.0	6166	tags=22%, list=18%, signal=26%	
GSE11961_MEMORY_BCELL_DAY7_VS_MEMORY_BCELL_DAY40_UP	GSE11961_MEMORY_BCELL_DAY7_VS_MEMORY_BCELL_DAY40_UP		198	0.18295182	0.9074297	0.63527054	0.926301	1.0	7888	tags=28%, list=23%, signal=36%	
REACTOME_SIGNALING_BY_NOTCH2	REACTOME_SIGNALING_BY_NOTCH2		33	0.26121858	0.90720695	0.5764463	0.9265255	1.0	5890	tags=24%, list=17%, signal=29%	
REACTOME_INTERLEUKIN_10_SIGNALING	REACTOME_INTERLEUKIN_10_SIGNALING		45	0.32449305	0.90691715	0.5392157	0.92691755	1.0	6484	tags=31%, list=19%, signal=38%	
GSE17721_POLYIC_VS_GARDIQUIMOD_0.5H_BMDC_UP	GSE17721_POLYIC_VS_GARDIQUIMOD_0.5H_BMDC_UP		200	0.19269064	0.906655	0.6407982	0.9272416	1.0	5747	tags=20%, list=17%, signal=24%	
UDAYAKUMAR_MED1_TARGETS_DN	UDAYAKUMAR_MED1_TARGETS_DN		243	0.18343285	0.90649545	0.5840708	0.92730594	1.0	6517	tags=21%, list=19%, signal=26%	
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY		50	0.23517762	0.90637344	0.5478615	0.9272429	1.0	5261	tags=24%, list=15%, signal=28%	
REACTOME_OLFACTORY_SIGNALING_PATHWAY	REACTOME_OLFACTORY_SIGNALING_PATHWAY		275	0.19879134	0.90636665	0.57545274	0.92688686	1.0	9878	tags=36%, list=29%, signal=50%	
GSE15659_NAIVE_CD4_TCELL_VS_ACTIVATED_TREG_UP	GSE15659_NAIVE_CD4_TCELL_VS_ACTIVATED_TREG_UP		190	0.18356305	0.90588874	0.69803065	0.9277786	1.0	5454	tags=18%, list=16%, signal=21%	
GSE24574_BCL6_HIGH_TFH_VS_TFH_CD4_TCELL_UP	GSE24574_BCL6_HIGH_TFH_VS_TFH_CD4_TCELL_UP		191	0.19779333	0.90584	0.61555076	0.9275366	1.0	6711	tags=25%, list=19%, signal=31%	
GSE3720_LPS_VS_PMA_STIM_VD1_GAMMADELTA_TCELL_UP	GSE3720_LPS_VS_PMA_STIM_VD1_GAMMADELTA_TCELL_UP		142	0.20139703	0.9057211	0.58498025	0.927465	1.0	5955	tags=20%, list=17%, signal=24%	
GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_AND_RARA_AGONIST_AM580_TREATED_DC_UP	GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_AND_RARA_AGONIST_AM580_TREATED_DC_UP		200	0.18944268	0.90567803	0.57654077	0.92719704	1.0	7157	tags=21%, list=21%, signal=26%	
GSE21546_UNSTIM_VS_ANTI_CD3_STIM_ELK1_KO_DP_THYMOCYTES_DN	GSE21546_UNSTIM_VS_ANTI_CD3_STIM_ELK1_KO_DP_THYMOCYTES_DN		182	0.18689544	0.90565383	0.6756152	0.92688763	1.0	5844	tags=21%, list=17%, signal=25%	
KOYAMA_SEMA3B_TARGETS_UP	KOYAMA_SEMA3B_TARGETS_UP		264	0.20412068	0.9056375	0.5868132	0.92655474	1.0	6350	tags=22%, list=18%, signal=27%	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_12H_BMDC_DN	GSE17721_PAM3CSK4_VS_GADIQUIMOD_12H_BMDC_DN		200	0.18962426	0.90553945	0.57995737	0.926447	1.0	6515	tags=21%, list=19%, signal=26%	
VILIMAS_NOTCH1_TARGETS_DN	VILIMAS_NOTCH1_TARGETS_DN		27	0.34396598	0.9052953	0.54960316	0.92670155	1.0	12045	tags=63%, list=35%, signal=97%	
PEART_HDAC_PROLIFERATION_CLUSTER_UP	PEART_HDAC_PROLIFERATION_CLUSTER_UP		52	0.23422536	0.90502137	0.55193484	0.9270464	1.0	7917	tags=31%, list=23%, signal=40%	
GSE42021_TCONV_PLN_VS_CD24HI_TCONV_THYMUS_DN	GSE42021_TCONV_PLN_VS_CD24HI_TCONV_THYMUS_DN		198	0.19801925	0.9048643	0.6076759	0.927089	1.0	8096	tags=27%, list=23%, signal=35%	
BROWNE_HCMV_INFECTION_1HR_DN	BROWNE_HCMV_INFECTION_1HR_DN		216	0.18022938	0.9045122	0.63146067	0.92764705	1.0	7947	tags=26%, list=23%, signal=33%	
LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_QTL	LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_QTL		16	0.30144507	0.9044972	0.58914727	0.92731744	1.0	7547	tags=44%, list=22%, signal=56%	
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_DN	GSE46606_UNSTIM_VS_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_DN		198	0.21748951	0.9043153	0.5368217	0.9274518	1.0	6908	tags=23%, list=20%, signal=29%	
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING		26	0.27687204	0.90420294	0.5691057	0.92737675	1.0	4061	tags=15%, list=12%, signal=17%	
BOYAULT_LIVER_CANCER_SUBCLASS_G2	BOYAULT_LIVER_CANCER_SUBCLASS_G2		28	0.27040797	0.90395015	0.58969074	0.9276417	1.0	5833	tags=25%, list=17%, signal=30%	
MAHAJAN_RESPONSE_TO_IL1A_UP	MAHAJAN_RESPONSE_TO_IL1A_UP		77	0.24586293	0.9036093	0.5728745	0.928179	1.0	3173	tags=17%, list=9%, signal=19%	
REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS	REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS		16	0.3646469	0.90319824	0.57575756	0.9288866	1.0	3295	tags=31%, list=10%, signal=35%	
GSE20754_WT_VS_TCF1_KO_MEMORY_CD8_TCELL_DN	GSE20754_WT_VS_TCF1_KO_MEMORY_CD8_TCELL_DN		199	0.18477285	0.9031554	0.59922177	0.9286389	1.0	5850	tags=19%, list=17%, signal=23%	
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE		15	0.3179174	0.9030458	0.57740587	0.92855906	1.0	8618	tags=40%, list=25%, signal=53%	
KRAS.KIDNEY_UP.V1_UP	KRAS.KIDNEY_UP.V1_UP		139	0.2123783	0.9030202	0.62527233	0.92824954	1.0	4380	tags=18%, list=13%, signal=21%	
CHESLER_BRAIN_QTL_CIS	CHESLER_BRAIN_QTL_CIS		73	0.20276171	0.90276164	0.6351931	0.9285576	1.0	8711	tags=30%, list=25%, signal=40%	
NIKOLSKY_BREAST_CANCER_12Q24_AMPLICON	NIKOLSKY_BREAST_CANCER_12Q24_AMPLICON		15	0.36909074	0.9024396	0.5603272	0.9290189	1.0	6820	tags=27%, list=20%, signal=33%	
GSE21670_TGFB_VS_IL6_TREATED_CD4_TCELL_UP	GSE21670_TGFB_VS_IL6_TREATED_CD4_TCELL_UP		200	0.1972826	0.9022049	0.6488372	0.9292337	1.0	6463	tags=25%, list=19%, signal=30%	
MEINHOLD_OVARIAN_CANCER_LOW_GRADE_DN	MEINHOLD_OVARIAN_CANCER_LOW_GRADE_DN		19	0.31067172	0.9020018	0.53518516	0.9293965	1.0	1453	tags=16%, list=4%, signal=16%	
REACTOME_CILIUM_ASSEMBLY	REACTOME_CILIUM_ASSEMBLY		201	0.20960663	0.9019952	0.56057495	0.929048	1.0	11215	tags=39%, list=32%, signal=58%	
GSE5455_HEALTHY_VS_TUMOR_BEARING_MOUSE_SPLEEN_MONOCYTE_24H_INCUBATION_DN	GSE5455_HEALTHY_VS_TUMOR_BEARING_MOUSE_SPLEEN_MONOCYTE_24H_INCUBATION_DN		198	0.19902535	0.9017897	0.6101695	0.9292218	1.0	6497	tags=23%, list=19%, signal=28%	
GSE25088_CTRL_VS_ROSIGLITAZONE_STIM_MACROPHAGE_DN	GSE25088_CTRL_VS_ROSIGLITAZONE_STIM_MACROPHAGE_DN		184	0.18114975	0.90135056	0.74364895	0.93002343	1.0	6123	tags=22%, list=18%, signal=26%	
WHITEHURST_PACLITAXEL_SENSITIVITY	WHITEHURST_PACLITAXEL_SENSITIVITY		38	0.24840795	0.90128773	0.6013072	0.92981184	1.0	11028	tags=47%, list=32%, signal=69%	
CHIANG_LIVER_CANCER_SUBCLASS_POLYSOMY7_DN	CHIANG_LIVER_CANCER_SUBCLASS_POLYSOMY7_DN		25	0.2800898	0.9010446	0.5917526	0.9300736	1.0	5024	tags=24%, list=15%, signal=28%	
GSE40068_CXCR5POS_BCL6POS_TFH_VS_CXCR5NEG_BCL6NEG_CD4_TCELL_DN	GSE40068_CXCR5POS_BCL6POS_TFH_VS_CXCR5NEG_BCL6NEG_CD4_TCELL_DN		200	0.19325283	0.90076673	0.6165254	0.93045485	1.0	5301	tags=19%, list=15%, signal=22%	
GSE20500_RETINOIC_ACID_VS_RARA_ANTAGONIST_TREATED_CD4_TCELL_UP	GSE20500_RETINOIC_ACID_VS_RARA_ANTAGONIST_TREATED_CD4_TCELL_UP		195	0.18271323	0.9004891	0.6876356	0.9308249	1.0	7207	tags=26%, list=21%, signal=32%	
